Transaction Size (bytes),Number of Transactions,Architecture,Mechanism,Memory Type,Pattern,RISC-V Processor,Run Host ID,Master Grid Dimensions,Subordinate Grid Dimensions,Number of Cores,Total Bytes,Latency (cycles),Combined Bandwidth (bytes/cycle)
1024,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,226304,4x4,1x1,16,16384,859.0,19.073341094295692
2048,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,227328,4x4,1x1,16,32768,1369.0,23.93571950328707
4096,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,228352,4x4,1x1,16,65536,2437.0,26.892080426754205
8192,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,229376,4x4,1x1,16,131072,4498.0,29.14006224988884
16384,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,230400,4x4,1x1,16,262144,8691.0,30.162697042917962
32768,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,231424,4x4,1x1,16,524288,17095.0,30.66908452763966
65536,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,232448,4x4,1x1,16,1048576,33743.0,31.075363779154195
32,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,233472,4x4,1x1,16,8192,1269.0,6.455476753349094
64,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,234496,4x4,1x1,16,16384,1358.0,12.06480117820324
128,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,235520,4x4,1x1,16,32768,1658.0,19.76357056694813
256,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,236544,4x4,1x1,16,65536,2683.0,24.42638837122624
512,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,237568,4x4,1x1,16,131072,4729.0,27.716641996193697
1024,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,238592,4x4,1x1,16,262144,8913.0,29.411421519129362
2048,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,239616,4x4,1x1,16,524288,17221.0,30.444689623134543
4096,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,240640,4x4,1x1,16,1048576,33806.0,31.01745252322073
8192,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,241664,4x4,1x1,16,2097152,67229.0,31.194157283315235
16384,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,242688,4x4,1x1,16,4194304,134146.0,31.266709406169397
32768,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,243712,4x4,1x1,16,8388608,267897.0,31.312810520461223
65536,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,244736,4x4,1x1,16,16777216,535039.0,31.356996405869477
32,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,245760,4x4,1x1,16,131072,17777.0,7.373122574112617
64,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,246784,4x4,1x1,16,262144,19046.0,13.763729917042948
128,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,247808,4x4,1x1,16,524288,23869.0,21.965226863295488
256,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,248832,4x4,1x1,16,1048576,39849.0,26.31373434716053
512,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,249856,4x4,1x1,16,2097152,70695.0,29.664785345498267
1024,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,250880,4x4,1x1,16,4194304,136560.0,30.714001171646164
2048,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,251904,4x4,1x1,16,8388608,269522.0,31.124019560555354
4096,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,252928,4x4,1x1,16,16777216,535576.0,31.32555603686498
8192,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,253952,4x4,1x1,16,33554432,1071044.0,31.328714786694103
16384,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,254976,4x4,1x1,16,67108864,2140508.0,31.351839843625907
32768,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,256000,4x4,1x1,16,134217728,4290380.0,31.28341265808623
65536,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,257024,4x4,1x1,16,268435456,8556202.0,31.37320226895064
32,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,258048,8x8,4x4,64,2048,1421.0,1.4412385643912737
64,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,259072,8x8,4x4,64,4096,1624.0,2.522167487684729
128,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,260096,8x8,4x4,64,8192,2101.0,3.8990956687291765
256,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,261120,8x8,4x4,64,16384,3314.0,4.943874471937236
512,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,262144,8x8,4x4,64,32768,6090.0,5.380623973727422
1024,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,263168,8x8,4x4,64,65536,11326.0,5.786332332685856
2048,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,264192,8x8,4x4,64,131072,21686.0,6.044083740662178
4096,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,265216,8x8,4x4,64,262144,44449.0,5.897635492362033
8192,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,266240,8x8,4x4,64,524288,86805.0,6.039836414953056
16384,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,267264,8x8,4x4,64,1048576,175539.0,5.9734645862173075
32768,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,268288,8x8,4x4,64,2097152,348801.0,6.012459826663341
65536,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,269312,8x8,4x4,64,4194304,698463.0,6.005048227321991
32,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,270336,8x8,4x4,64,32768,17461.0,1.8766393677338067
64,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,271360,8x8,4x4,64,65536,21210.0,3.08986327204149
128,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,272384,8x8,4x4,64,131072,31364.0,4.179058793521235
256,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,273408,8x8,4x4,64,262144,51876.0,5.053280900609145
512,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,274432,8x8,4x4,64,524288,92707.0,5.655322683292524
1024,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,275456,8x8,4x4,64,1048576,184511.0,5.682999929543496
2048,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,276480,8x8,4x4,64,2097152,352938.0,5.941984144523968
4096,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,277504,8x8,4x4,64,4194304,707672.0,5.926903989418827
8192,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,278528,8x8,4x4,64,8388608,1426184.0,5.88185535667207
16384,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,279552,8x8,4x4,64,16777216,2770879.0,6.054835306774493
32768,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,280576,8x8,4x4,64,33554432,5690492.0,5.896578362644214
65536,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,281600,8x8,4x4,64,67108864,11096959.0,6.047500400785476
32,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,282624,8x8,4x4,64,524288,290684.0,1.8036355630168843
64,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,283648,8x8,4x4,64,1048576,337528.0,3.1066341162807234
128,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,284672,8x8,4x4,64,2097152,505812.0,4.1461096217567
256,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,285696,8x8,4x4,64,4194304,835838.0,5.01808245138412
512,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,286720,8x8,4x4,64,8388608,1573613.0,5.330794801517273
1024,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,287744,8x8,4x4,64,16777216,2903343.0,5.778585582206443
2048,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,288768,8x8,4x4,64,33554432,5704430.0,5.882170874215303
4096,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,289792,8x8,4x4,64,67108864,11078011.0,6.057844138266336
8192,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,290816,8x8,4x4,64,134217728,22756530.0,5.8979874348154135
16384,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,291840,8x8,4x4,64,268435456,45554208.0,5.892659927267312
32768,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,292864,8x8,4x4,64,536870912,91123334.0,5.891695227042505
65536,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,293888,8x8,4x4,64,1073741824,183462601.0,5.852646905403898
32,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,294912,4x4,8x8,16,512,3873.0,0.1321972631035373
64,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,295936,4x4,8x8,16,1024,4020.0,0.25472636815920396
128,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,296960,4x4,8x8,16,2048,3956.0,0.5176946410515673
256,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,297984,4x4,8x8,16,4096,3980.0,1.0291457286432162
512,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,299008,4x4,8x8,16,8192,6432.0,1.2736318407960199
1024,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,300032,4x4,8x8,16,16384,11494.0,1.4254393596659127
2048,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,301056,4x4,8x8,16,32768,22486.0,1.4572622965400694
4096,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,302080,4x4,8x8,16,65536,45784.0,1.4314170889393674
8192,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,303104,4x4,8x8,16,131072,91478.0,1.4328253787795973
16384,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,304128,4x4,8x8,16,262144,179707.0,1.4587300439048005
32768,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,305152,4x4,8x8,16,524288,359408.0,1.458754396118061
65536,1,wormhole_b0,unicast,l1,all_to_all,riscv_0,306176,4x4,8x8,16,1048576,700262.0,1.4974052568895642
32,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,307200,4x4,8x8,16,8192,36134.0,0.22671168428626778
64,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,308224,4x4,8x8,16,16384,37534.0,0.4365108967869132
128,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,309248,4x4,8x8,16,32768,43705.0,0.7497540327193685
256,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,310272,4x4,8x8,16,65536,56449.0,1.1609771652287906
512,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,311296,4x4,8x8,16,131072,94735.0,1.3835646804243416
1024,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,312320,4x4,8x8,16,262144,179682.0,1.4589330038623791
2048,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,313344,4x4,8x8,16,524288,354503.0,1.4789381190004034
4096,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,314368,4x4,8x8,12,786432,631612.0,1.2451188387807706
8192,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,315392,4x4,8x8,12,1572864,1249335.0,1.2589609672345687
16384,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,316416,4x4,8x8,12,3145728,2509077.0,1.2537391239886222
32768,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,317440,4x4,8x8,12,6291456,4984688.0,1.2621564278446313
65536,16,wormhole_b0,unicast,l1,all_to_all,riscv_0,318464,4x4,8x8,12,12582912,9991424.0,1.2593712367726562
32,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,319488,4x4,8x8,12,98304,595854.0,0.16498001188210534
64,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,320512,4x4,8x8,12,196608,566049.0,0.3473338880556277
128,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,321536,4x4,8x8,12,393216,621653.0,0.6325329404024431
256,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,322560,4x4,8x8,12,786432,815384.0,0.964492803390795
512,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,323584,4x4,8x8,12,1572864,1349050.0,1.1659048960379526
1024,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,324608,4x4,8x8,12,3145728,2557803.0,1.2298554658040515
2048,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,325632,4x4,8x8,12,6291456,5038410.0,1.248698696612622
4096,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,326656,4x4,8x8,12,12582912,10018788.0,1.2559315557929762
8192,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,327680,4x4,8x8,12,25165824,19954991.0,1.2611293084522062
16384,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,328704,4x4,8x8,12,50331648,39867140.0,1.2624845424076068
32768,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,329728,4x4,8x8,12,100663296,80400172.0,1.2520283663074752
65536,256,wormhole_b0,unicast,l1,all_to_all,riscv_0,330752,4x4,8x8,12,201326592,160005071.0,1.2582513212971855
